Date;Time;CO(GT);NMHC(GT);C6H6(GT);NOx(GT);NO2(GT);T;RH;AH
2005-01-20;07:00:00;2,410105571769171;134,31689242308724;6,4129351330442725;242,11854616733248;74,76575694915397;21,3813250840454;48,34317573123118;0,34710623977250354
2005-01-20;08:00:00;1,8984597251112234;123,70144120359821;6,16932583687971;271,49636265708386;-200,0;23,00574212621456;47,80759147561554;0,382465506031486
2005-01-20;09:00:00;2,094669411805529;118,61438662683112;6,43229734845344;220,12553209030375;85,64653268149436;21,674659427514285;50,65822290121164;0,3586874946010756
2005-01-20;10:00:00;2,365586814448917;119,94095684074094;6,31614627434885;231,13609555694057;76,8931127213991;21,63581560939245;50,21960729901468;0,3682074431244474
2005-01-20;11:00:00;2,4079994518269645;121,59735510063221;6,633764409652517;230,48980452304815;103,74664778005305;22,641690573686763;48,39283311848552;0,35735267253016884
2005-01-20;12:00:00;2,514755283266882;127,47017986897457;6,492086845671334;230,298393625312;65,84955012765184;22,79280963921184;50,84560962629383;0,3935376548764272
2005-01-20;13:00:00;2,2260574395003463;121,59418626975561;6,476222143483281;208,90184095388733;90,27536210373603;21,526515368183464;46,959895960247074;0,3431432119728964
2005-01-20;14:00:00;2,3639354957401344;122,51970088009628;6,059471732946944;207,8779521180145;75,98390191058698;21,883213275287336;50,30114792792734;0,3565979153691777
2005-01-20;15:00:00;2,7485479042145684;110,58113799257261;6,018188086693026;199,90245642264625;79,16323605182552;22,453979564393503;50,40840595261036;0,3480422688059154
2005-01-20;16:00:00;-200,0;118,24272796293789;-200,0;212,98014594609447;91,25701545640338;22,908442327106197;50,16660051906905;0,36600325007001155
2005-01-20;17:00:00;2,5075131663564023;125,51012970399793;5,967172515471454;229,2102956399441;57,58154127255;22,09592087313782;50,72383136887765;0,36732973092141386
2005-01-20;18:00:00;2,1554902947656225;-200,0;5,770826554653043;248,50026386700924;-200,0;21,541663017075646;47,179757015194454;0,32583314976124716
2005-01-20;19:00:00;2,315129164429082;133,5385954546616;6,343197960069938;231,82468722067568;68,46649268584453;22,192085967925507;51,045417681430266;0,37751397833446915
2005-01-20;20:00:00;2,211152408738079;124,27609395654575;6,023375419380607;248,84950708951493;80,08359570600763;21,953985357356252;51,81849639524549;0,38220848425793796
2005-01-20;21:00:00;2,3264275737954634;130,53312069796476;6,143596007506241;237,3397008796388;90,86680250425411;21,994273152867354;49,46995056136956;0,358583489089285
2005-01-20;22:00:00;2,1037747410677294;150,4009543007337;6,536241572298598;220,21224407634733;74,16560385544038;22,21043914994161;47,31109904131902;0,3404747795974461
2005-01-20;23:00:00;2,314635750344623;137,13859359732814;6,753514063393465;212,6941880727941;84,01665726481168;21,909130491253567;50,813856111578424;0,3746432809332446
2005-01-21;00:00:00;2,424134653585383;136,8855660771762;6,360503103121518;216,60051183204018;78,81708344888087;22,16241218624281;51,34296780820096;0,36463246752562417
2005-01-21;01:00:00;2,412843664259101;139,81031664795515;6,15331311765458;246,3830745841533;69,6581227994125;22,163924153718266;49,611947658022146;0,37753831947089905
2005-01-21;02:00:00;2,211804979020533;121,56978389758928;6,104639239507786;209,86898282497992;85,94450786666945;21,538345287924553;52,59446841065051;0,3780775933513574
2005-01-21;03:00:00;2,5683497213054194;123,14061950835244;6,839514018307297;232,3391289698326;74,01524554047744;21,792945313881116;48,48420161354897;0,3586500753312468
2005-01-21;04:00:00;2,257416904247789;135,58913998294807;5,783478666542217;226,6588687707901;91,3755923362571;21,525927499911223;49,48503725358572;0,35419449084424875
2005-01-21;05:00:00;2,0948643478677815;106,84424196143982;6,363736119637189;214,3752879936801;79,11171369825992;21,23588279572226;48,64791765638194;0,343504622543095
2005-01-21;06:00:00;2,4237392860207443;-200,0;6,048969650607698;233,0303713784914;60,05418318335373;21,73096334143094;52,25548474202101;0,36643166406807204
2005-01-21;07:00:00;2,071958819590322;137,31622009838895;6,6275869613927725;216,6933546686404;80,85261670306451;21,012193734889678;47,96629567279801;0,33121356424670007
2005-01-21;08:00:00;2,1968364075019124;130,13288976996134;6,277066277157266;226,82711813654805;81,35329942373333;21,62388164626529;52,45346536546488;0,3829940585465447
2005-01-21;09:00:00;2,6012533717977107;144,6649345594713;6,267904286598828;229,06522817505515;68,21730348866916;21,096456138947346;51,58969601919234;0,3730340517118017
2005-01-21;10:00:00;2,330437812432297;128,09546588278351;6,665966909275573;199,76157195466484;-200,0;21,586275822568982;46,36853724896916;0,33966974343046463
2005-01-21;11:00:00;2,0823945096191334;126,20266298405987;5,974531084020171;231,43490096084273;67,3070202287451;21,60472507087642;51,18398694148207;0,35264837802989707
2005-01-21;12:00:00;2,241105640025635;137,38399211925838;6,709491659553512;221,51134273131817;77,85819278173061;20,956464613416458;50,608007963729975;0,3560477668082362
2005-01-21;13:00:00;2,3104907610362644;124,98809829968923;6,6050861080777405;255,32408228822942;63,612122534201184;21,89281170268074;50,162294363089686;0,36650815861986935
2005-01-21;14:00:00;-200,0;134,04872788846427;5,83848381821167;225,11049201710495;74,80746713990034;21,098555289663718;47,2094311336808;0,3339045620131249
2005-01-21;15:00:00;2,2089993601566844;127,29653333077572;6,565614515948313;235,49046533371055;74,94492362307062;20,872678127972463;50,626119758335044;0,36452008548781784
2005-01-21;16:00:00;2,7008760550163826;136,47930367729637;5,601959663536087;228,26310928836236;78,47222542224404;21,866417598695957;51,23551539005646;0,3870470265222029
2005-01-21;17:00:00;2,249302005988189;129,09388819972997;5,918621442770446;227,9807992509594;82,06993974993279;21,229594123766653;49,721037629916296;0,33727066409709616
2005-01-21;18:00:00;2,186615663055319;115,58239046791515;6,63669898784428;207,4072460505113;70,79944463407818;20,581125463269355;48,91085870077319;0,3309184337105
2005-01-21;19:00:00;2,1010049912287236;-200,0;5,544731311955954;223,5654224820272;89,53224859698838;20,933081648358563;52,9268929634093;0,3580216111752836
2005-01-21;20:00:00;-200,0;134,22999064079747;6,523199461143332;224,18794635134327;84,50593072217262;-200,0;50,34045492497446;0,33764773136433457
2005-01-21;21:00:00;2,2613222779754962;125,31025984580403;6,170012146330977;-200,0;61,761287856011094;21,01568088360364;51,3907127714976;0,3567022049238749
2005-01-21;22:00:00;2,1994592049823627;131,78795432378715;5,979682884168528;230,24229752567368;72,33225428360825;21,420129016238935;54,593430437055616;0,38572100321297265
2005-01-21;23:00:00;2,2199523139555914;-200,0;5,993053624063829;223,00016551311268;61,556448144398516;20,35159070327266;51,63951162562829;0,36190921460356656
2005-01-22;00:00:00;2,5594696893378;-200,0;6,149919028427864;260,78452596252373;65,16667483047834;20,339426472289375;50,03153875835288;0,3291683705692827
2005-01-22;01:00:00;2,0777422696526022;134,1670657842429;6,058662585357057;247,7082175445595;76,63861129133078;20,45358627410781;46,76835894487296;0,33291044248334506
2005-01-22;02:00:00;2,4645184314706388;112,48515836903427;5,8925443777307125;240,4047890880575;75,02120430974293;20,521168507862235;52,67534095072515;0,3612208310350102
2005-01-22;03:00:00;2,3810075664955965;110,43880308485014;5,5842567986266545;225,13260434324116;70,8165116721333;-200,0;54,4169355171473;0,3556575002981843
2005-01-22;04:00:00;2,4760954293611643;134,16868790186868;5,8129414325983895;226,76995516570113;63,093694197128954;20,667458788376567;49,97035038069726;0,34955696719646434
2005-01-22;05:00:00;2,37025313472;123,51591344033172;6,2086765541604745;227,155970123262;83,50311984848895;20,674623789452223;50,47948927527503;0,34773141071495917
2005-01-22;06:00:00;2,688006058667129;132,32022874201814;5,78957325679552;225,8917063461669;81,762792921788;19,708427568305506;55,660118729351154;0,3732389621886534
2005-01-22;07:00:00;2,4612899409700857;139,83846284709384;5,829165806014373;206,8002402468415;60,745692416537054;21,164865159241185;51,449939787403665;0,3595657700204303
2005-01-22;08:00:00;2,135465263285775;127,02755539460527;6,068891448676942;256,4072040372735;78,56083597039316;20,033594006852667;50,79285909955919;0,3298654092173772
2005-01-22;09:00:00;2,313441448638104;117,47135805498232;5,699187278431377;228,2473596111933;93,42252106174841;19,654293268334573;50,68185213205769;0,3219946413092278
2005-01-22;10:00:00;2,304763123545367;127,84164208772377;6,2203331339770225;215,20685389506613;66,35565429817983;20,24293436385961;54,71585644446324;0,37759560352000554
2005-01-22;11:00:00;2,5242546244878223;123,53156050107738;6,050365906827133;259,9652748383187;84,67872326878846;20,61468366046531;52,37764941620531;0,35859351304391446
2005-01-22;12:00:00;2,339091332520549;118,24933216339808;6,097683027182952;224,02346871320893;64,8496987618152;20,63046953877475;51,731360394164824;0,3548000683047961
2005-01-22;13:00:00;2,070085409926909;130,59549603662094;-200,0;215,4407521298194;86,90207907374479;19,860373099800718;48,87199675729832;0,3369907773436325
2005-01-22;14:00:00;1,9451949029796403;129,0384100007548;6,002622529302287;203,61624866509658;85,11938816888463;20,333889024268366;53,9513982666088;0,3601808405843236
2005-01-22;15:00:00;2,1968024381031865;132,1395245789165;5,601479858227147;219,8074851357641;74,12042230595792;19,65261870925846;54,77385198891024;0,35626006049577025
2005-01-22;16:00:00;2,337279423961589;141,20104073641886;6,444784905352891;193,1654235210768;64,0211370585921;20,29533306242019;52,37399017812672;0,35884629177128574
2005-01-22;17:00:00;2,312564051908045;133,370288789425;-200,0;225,30615518785262;65,1495691828169;20,155633221117245;53,75302888667156;0,3696670925041001
2005-01-22;18:00:00;2,180568414103399;136,03371583227926;5,751615535781441;233,1135631745172;74,92271105954799;20,06781097123692;51,493181186470245;0,3290338193689503
2005-01-22;19:00:00;2,303423377055173;117,74777678500506;5,942770301393932;206,75802139500337;71,25384844249149;19,415375177643117;52,04681742627323;0,35366065798823837
2005-01-22;20:00:00;1,933802655666679;140,60186887170144;6,0721886086795305;220,48118519250164;85,44852971130332;19,8725932897085;53,55814758722299;0,3373430380242646
2005-01-22;21:00:00;2,3134800803751743;118,52015641020692;5,4433353928069845;226,13766078016621;64,3327305511192;19,972223740750756;55,541628424390126;0,3889816665550674
2005-01-22;22:00:00;2,0480363506290216;129,38660104824783;5,590377792491059;220,40171391319421;56,00080347558111;19,96170914078263;51,959961908953;0,3557135247574417
2005-01-22;23:00:00;2,1550089500547505;130,0532160598256;5,923650751885295;247,18013285124775;64,32923237081881;19,042001736391896;55,602708662676896;0,36448355051644976
2005-01-23;00:00:00;1,5119218760189772;-200,0;6,181918813999033;229,26736814338332;-200,0;19,53053236183109;52,682270409454624;0,3376301608294957
2005-01-23;01:00:00;1,9415823716400535;119,53980387705857;5,912450693668896;208,5367303964137;81,28056350757106;19,03817359155063;53,87147481880111;0,3305542367861344
2005-01-23;02:00:00;2,1987047956566292;122,05899518181253;6,037681360607148;211,96450165366645;82,57800185801736;19,21552054735008;54,43363975640041;0,35671465666320523
2005-01-23;03:00:00;1,6790644283682057;133,8512099168159;5,649568831653524;219,81896393568775;75,09816492220745;19,13555757294126;56,98101041001217;0,37313567423274147
2005-01-23;04:00:00;2,24663276244088;103,29355791080442;6,089953176749385;207,33345461762335;73,96490979105353;19,648959685283824;51,96135543222719;0,34822240044474356
2005-01-23;05:00:00;2,3929945680788816;108,18274818388474;5,888789176855829;238,01990094317645;71,9560409233425;20,562094771948395;54,04317105376667;0,3769329983662869
2005-01-23;06:00:00;2,50659241155297;130,5794157120855;6,004486359534616;207,88286760677045;71,17664050171753;19,138684164550725;53,307847025685085;0,34258821957240765
2005-01-23;07:00:00;2,4139289992566626;121,59183302955975;5,810101355611442;218,55927655214617;80,02972985658785;19,514624117610584;54,311760592497016;0,3734687186403506
2005-01-23;08:00:00;2,0880448759288286;122,39435503876727;6,415363150285331;225,3596006666199;82,94062226862232;19,814359277324577;53,53630519184913;0,34783835851199507
2005-01-23;09:00:00;2,2455427054833814;117,32536767782932;6,261726793761422;-200,0;87,50142123534272;20,25075017736995;51,79825391185707;0,3413536777782722
2005-01-23;10:00:00;2,460913064657429;117,11484974528614;6,485031860085176;230,81717094047;72,57727592863506;18,708606312579573;54,53021753128967;0,3469110402811526
2005-01-23;11:00:00;2,1245461367438825;120,69136743908214;5,99089377444571;214,25781082058435;77,51202763586213;19,31832113135367;54,60279970156972;0,34837210170110927
2005-01-23;12:00:00;2,210375516866372;129,07082508910403;5,595148971441606;238,3967563418376;65,79153017714933;18,761454649684485;52,134527683581446;0,3391360326188575
2005-01-23;13:00:00;2,3476823155642794;124,18740375554044;5,816807397161773;218,16313458998883;57,33207632440671;19,816214134085588;57,11519615903962;0,3731302876452627
2005-01-23;14:00:00;1,9278963140257719;122,37352268851131;5,755021484658121;224,5774821270319;67,2604290015306;18,663411879901574;-200,0;0,32345304742627023
2005-01-23;15:00:00;2,4502763087792165;110,0411168330334;5,81461759386026;217,01389515143768;75,59240472800111;19,43449461127745;52,492891015223655;0,3468965124575195
2005-01-23;16:00:00;2,383987421526412;123,13722307048195;5,596018574870481;198,86600901113363;77,99741846195694;19,45283280427717;54,7464489616503;0,3625581226180502
2005-01-23;17:00:00;-200,0;119,45085534617557;-200,0;220,24161387176596;78,84000467726713;18,270626062267063;55,395211486666554;0,32770080883551084
2005-01-23;18:00:00;2,051229518044012;136,95314216682405;5,69989045914039;205,43138183153155;71,74032642638535;19,284799837650453;52,8272957950472;0,3327493259592088
2005-01-23;19:00:00;2,4432610333502036;115,68886062010174;6,445741579746274;202,37927914796717;80,3343432575206;18,59867013550053;53,63204606492993;0,3282588053075074
2005-01-23;20:00:00;2,156233520836743;121,85980937140454;5,2641763905660275;205,19549790513048;85,20582280510652;19,257930471242634;56,05266050526417;0,35371487477207675
2005-01-23;21:00:00;2,3380712618222543;113,3805209635044;5,388684499663458;218,28744956733556;70,79292105878312;18,76424578305124;56,26713369608859;0,34873141634236116
2005-01-23;22:00:00;2,0317870240564537;128,74947511992508;-200,0;210,58368041433005;66,61732134734424;18,615427846220335;-200,0;0,3620728050241239
2005-01-23;23:00:00;2,198560377852678;108,00773338910173;5,925582757531715;203,7797886708587;76,15252205044379;18,230753441926797;54,55585811201923;0,32775390963620527
2005-01-24;00:00:00;2,0519833356629076;123,01481377962712;5,531417362035178;227,3379261757011;69,46880992421933;18,614045490064832;50,14767742816587;0,2965769962298289
2005-01-24;01:00:00;1,9328759200405998;142,44188232025127;5,534234622118629;218,55038630477327;76,29777112133526;18,48049771068068;58,26325652824843;0,3604711322930249
2005-01-24;02:00:00;2,0655483141784483;126,85887272030574;5,796193108161737;220,10697628459295;79,68278306568043;18,833776266462987;53,23950298039867;0,32850075325777667
2005-01-24;03:00:00;2,010361266636786;102,97645658810754;5,490659981715182;246,49026199373498;85,33184877002714;18,374391282340326;53,12988735065145;0,31803721125313184
2005-01-24;04:00:00;2,031588292233645;118,47056908692677;5,5189188619604295;218,19513550856846;66,25010261341063;19,010139177987444;55,34256717892402;0,3541622064506183
2005-01-24;05:00:00;1,6794775148375662;113,25484920437285;5,311084924656472;212,6149732129776;63,20700549914075;18,73826490848447;54,98286168461413;0,3358629768428838
2005-01-24;06:00:00;2,356316636944439;121,65818690677834;5,788936160745604;230,4828151234155;82,84710571348691;18,767970047325093;54,39359923850475;0,3606231269125693
2005-01-24;07:00:00;1,8827121209039657;113,74132436735158;5,461516485223653;223,32789516389627;70,20941560077561;18,086021025175874;-200,0;0,3420090083630299
2005-01-24;08:00:00;2,0231344955917465;110,79037131184926;5,829738022596693;257,1207367798221;70,0863793325486;18,142335226582258;53,444209384342045;0,3148112896886599
2005-01-24;09:00:00;2,044828213264076;-200,0;5,581243845266614;219,30003579979308;86,23116888181929;-200,0;52,950685780395666;0,3304727346118135
2005-01-24;10:00:00;2,091411813002919;118,88406025006172;5,472447985527646;210,26868826599684;72,26898989284766;18,344560426262127;55,973806690095536;0,3444043353383738
2005-01-24;11:00:00;1,8859439482922844;117,82168030328586;5,233685487401806;230,62975297981177;69,43940997026374;18,10630715857231;51,270206852099754;0,30137225126617434
2005-01-24;12:00:00;2,3901805518986032;131,6652799726953;5,77020183921793;191,96756380946942;56,44267290466077;18,103990017458305;56,53341255798219;0,3340353015000846
2005-01-24;13:00:00;2,237812074508411;126,21741116188653;5,603258322155186;212,78118567986076;58,56836757217762;17,838054803002667;54,456667516567556;0,3129562315965649
2005-01-24;14:00:00;2,326529147007348;124,58432389121211;5,145822538158463;198,63782623128947;79,40434722635113;18,653527015692188;54,07287435298167;0,32426311648523826
2005-01-24;15:00:00;2,1526953321215236;112,7389923174454;5,677704934939187;231,67072471908543;83,62287120655964;17,930853054275325;53,55688422850645;0,33314344039807514
2005-01-24;16:00:00;1,9253163762834629;126,19467891592816;6,175786447456241;203,4091772041683;66,67463062777803;16,936428213907867;54,123868046162606;0,3091550905984217
2005-01-24;17:00:00;2,2670553391830537;127,67952791792973;5,592136312196372;183,01573081080784;77,29420532415405;18,4321954644924;58,15304286062934;0,3679915585575039
2005-01-24;18:00:00;2,1238188850293462;129,6806874527311;5,682495412019865;238,12582444184596;89,8048801701204;18,012399700758987;53,91022902205368;0,3381516125050531
2005-01-24;19:00:00;1,878471484913269;115,03254904881973;5,442915744471656;207,29148418237858;59,630005152202514;17,772225022070177;55,519270752548586;0,33997340302762896
2005-01-24;20:00:00;2,0350966517135043;114,74580251390941;5,309917096194506;203,61803852896142;75,05002523018591;17,498753035650445;57,91484943959544;0,3207511513094142
2005-01-24;21:00:00;2,237082786204072;105,5432929886919;5,505369025162058;205,39235264101538;64,9372282263153;17,673821683165933;54,91790837853923;0,32028615595674065
2005-01-24;22:00:00;2,0275402074704223;129,03652088063544;5,401172833513437;203,60626914493284;77,15508100009278;17,867437372106593;56,70650839531;0,3321879738936388
2005-01-24;23:00:00;2,1701554490002857;101,45867497760753;5,5538189550703665;229,05732106701285;71,95532827466536;17,135610908703466;53,586191619533885;0,2826556441655627
2005-01-25;00:00:00;1,994324273152751;123,77783308176264;5,623919119157916;219,04855008614027;67,66184631771088;18,025175891571674;56,425260145070304;0,3355054294242458
2005-01-25;01:00:00;1,9836920167349277;115,86785485749077;5,732626061350833;218,00715166848622;60,3797602964638;17,783811663947603;56,10487129360715;0,3263760127329119
2005-01-25;02:00:00;2,07329460205833;109,64740204227384;5,4471550996185725;200,97496355860503;71,23483466803663;17,71873851706215;56,63916133927192;0,3509855850564178
2005-01-25;03:00:00;2,1019377781401247;123,05045862135923;5,1415755856612195;214,61447278448358;82,45619113340318;17,354910507744403;57,21691040302315;0,335359287637213
2005-01-25;04:00:00;2,5797445008761812;123,31432617585224;5,693928237262572;228,87396968940809;77,87566919058716;16,822992157197497;56,79523721713219;0,30687697388016405
2005-01-25;05:00:00;2,013532417934311;109,74565926439696;5,160308606801279;198,80197860977677;60,62257900483276;17,186171770512043;55,32816487241982;0,3181439182205738
2005-01-25;06:00:00;2,1382526777554416;111,46163931351136;5,464872955646577;207,808422323471;80,1169439012667;17,057748154308303;55,45385366886816;0,311860798692406
2005-01-25;07:00:00;2,2000028386918067;123,25678991029834;5,1161442519558;191,13225716722064;67,82260443626069;17,00730938705679;56,789318239046914;0,3092699629338913
2005-01-25;08:00:00;2,1252041256811363;118,45570794003415;4,913967809170782;222,39373377271573;72,2353726522565;17,704926782036686;57,413594311083955;0,33609397676437847
2005-01-25;09:00:00;1,8534281711116563;129,22574701438165;5,574348073308385;214,19858664408062;87,03369015321287;16,921576367646974;54,71042655186613;0,2936606423331248
2005-01-25;10:00:00;2,1912579592681105;128,6825004990773;5,5553853269456335;215,13897590982498;71,17563559505403;17,842056844596403;58,36422293014345;0,34321211881052066
2005-01-25;11:00:00;2,241062333266249;102,71361329254688;5,688073665067587;180,13821956659072;60,07308555277979;15,962288231424266;55,721398054319415;0,30585280302875595
2005-01-25;12:00:00;2,1184226339989585;103,02178284795643;5,603767876885939;228,6482577207388;75,76963442448972;17,019036359085415;57,28522013468383;0,3061744177037858
2005-01-25;13:00:00;1,7365379619879826;144,46582064046413;5,871666590674555;203,77104318914988;67,24591317950771;17,02458782538873;57,03297392139412;0,32799404451468006
2005-01-25;14:00:00;2,139135091377719;110,50568319366393;5,252118909257404;210,1242607814753;68,14166839766256;16,357413483640503;57,2051375958927;-200,0
2005-01-25;15:00:00;2,0600690527534624;127,90238426782145;5,115588614146505;206,60079227223932;68,35380759975489;16,509422908537687;55,44641092307924;0,30566005773204985
2005-01-25;16:00:00;2,0246676648632977;106,58887286862932;5,21931897953837;-200,0;74,82262452250598;17,138905008551575;54,524957869752676;0,31480975101128617
2005-01-25;17:00:00;2,095775386591492;145,97449323951412;4,7175818396469635;244,85474886626167;63,63294549266262;16,964241441320848;55,6509120191412;0,32420037652220746
2005-01-25;18:00:00;-200,0;-200,0;5,448885431720263;222,8143535903347;69,71111450983257;16,209528698550912;57,476836225021394;0,3009681698842951
2005-01-25;19:00:00;1,920270476722607;126,07220779921401;5,643417470009634;183,8723305645284;64,67930677607407;16,635239640838265;55,92831751841835;0,28309986888799277
2005-01-25;20:00:00;2,2687637928979525;125,7273943591274;5,187805921330746;218,672196398757;66,47756959254583;15,86065664897267;56,668257906254176;0,29541028469095165
2005-01-25;21:00:00;1,8002705009357338;132,66912080323797;5,562856235296381;208,74778218513273;53,81419897505775;16,627254728126484;58,00776567539147;0,32364274434021945
2005-01-25;22:00:00;2,1166510309420317;126,2074790587626;4,603000289582312;217,62136740327426;64,96410973434219;18,046694850678865;54,8570027564174;0,320641602455832
2005-01-25;23:00:00;1,8083874762643035;121,65618719171425;5,643352112216945;219,9541834551241;59,11085000195021;16,736829622607168;58,77469314013797;0,3323873305188925
2005-01-26;00:00:00;1,8929329474816845;103,3637962357051;5,003270869040622;195,72793789817194;65,28654225020642;15,267700232259058;58,80875072940591;0,28809987820799055
2005-01-26;01:00:00;1,8091262045183893;128,49411568642898;5,3320393812637406;200,46112398756725;83,3278876942231;16,37907912976569;60,0193308830073;0,34000041302252976
2005-01-26;02:00:00;2,24362008729837;111,46201140930397;5,173358667777662;204,6849178739799;80,1469945287875;17,194353614609327;59,026286675698096;0,3305200717219429
2005-01-26;03:00:00;1,7174591820020764;123,90477321835128;5,295335003792744;194,68873515505274;71,73949329421897;16,37868259655812;61,77784766145101;0,337752663436597
2005-01-26;04:00:00;1,9506323833793413;121,33864819850929;5,114171513975295;196,9965566181148;65,02888331940625;16,38619217338075;59,55236076616917;0,33005056565900653
2005-01-26;05:00:00;1,9658638404400637;115,57775584042656;5,294354498693289;194,3738587447606;57,842799683313885;16,25419731673903;55,326837596446495;0,3059446920509941
2005-01-26;06:00:00;2,243084452812674;109,29482460939015;5,056351065111544;203,35845503734447;79,87695442313485;15,682465583574334;57,78803897224377;0,2961560635749611
2005-01-26;07:00:00;1,8490196620399917;140,66944061257615;5,325866826076721;210,25328117533215;64,79697197942585;15,863108801384852;59,11648537396395;0,32152985128965333
2005-01-26;08:00:00;1,8131513995147794;111,54375534037487;5,160696261339829;201,0532651386251;57,5570846656886;16,380625233643034;59,710102784669125;0,3208980063650991
2005-01-26;09:00:00;2,1686218889323094;114,8945293366364;5,39702701061739;187,6506947293766;75,87641678784676;16,122512911699495;59,164633423893044;0,3214234103445762
2005-01-26;10:00:00;2,242972046916681;111,83813668414415;4,9478711415475845;176,76952247849079;65,15808352429572;16,016764768202144;58,32883991686246;0,3087219126514958
2005-01-26;11:00:00;2,6607882039774693;108,21238227005219;5,3729886274099155;205,51892596425301;63,05711538691957;16,872261891299125;59,556226405350145;0,3419755807500833
2005-01-26;12:00:00;1,8414073351317248;123,61762584142559;5,380410607621391;164,4329634637541;82,61178547002504;15,671845574392908;58,216110309352885;0,29817565774676336
2005-01-26;13:00:00;2,0947947298126186;127,26293100152692;4,691734764732331;183,2920118257575;69,08532539284508;16,536456436029887;60,76764729124736;0,343287871875402
2005-01-26;14:00:00;1,787992314824383;105,89731324745554;5,3133789032236685;178,72706095161982;70,04984822386584;15,109573878300719;55,146904842633816;0,27966965741246924
2005-01-26;15:00:00;1,898199563039706;133,4523947066666;4,983327931259217;226,56282420705818;74,57624288675278;16,11839665126397;59,60576589712559;0,31696083545591863
2005-01-26;16:00:00;1,8457387799278;122,04076674746999;5,463544094049936;199,74092134240402;71,94197690093736;15,52204621233002;61,93781521506331;0,3311495892378848
2005-01-26;17:00:00;2,2319306484589925;132,6079392131994;5,4679760507681445;182,07972279083918;65,81139861972552;15,295594661548677;59,40225705009198;0,3000307951048352
2005-01-26;18:00:00;-200,0;107,34743774316578;4,877328387248637;217,6802175171438;64,81863448730968;16,005788968231943;59,632217226299;0,3376213464357928
2005-01-26;19:00:00;2,00864269706965;106,4584054299305;4,720795359989304;212,19775034610095;76,15490115175977;16,221297339544545;60,50054663317895;0,3363952848310605
2005-01-26;20:00:00;2,045899367668854;107,87269136940203;5,3735028196275865;176,3045145558734;75,6641647167559;15,864045210268555;60,28980757338433;0,31142183223249353
2005-01-26;21:00:00;2,3462346138610544;120,18925843218496;4,91312248411303;197,8981853331846;69,5674989047164;16,388860950280513;57,465577046124594;0,3150215321848616
2005-01-26;22:00:00;1,8083522982555675;113,7079791796013;4,59959405765541;195,20502012742332;70,66210797303863;15,294483164074359;58,732131679254344;0,2882325751975501
2005-01-26;23:00:00;2,2291908312115467;125,46513249270471;5,701950794778302;186,08443004512932;60,61745427812657;15,045208557860537;61,15488340266095;0,3050492959141168
2005-01-27;00:00:00;2,0771531921519957;113,76813597167434;4,446923410093466;188,43225523034894;70,67604907182762;15,732094781424044;58,44887215610103;0,3155704569506659
2005-01-27;01:00:00;1,9736860472737694;119,42143273809032;4,872703015956842;232,92923941882313;78,41147629266476;14,90571689869002;60,47351002368057;0,31573140205625616
2005-01-27;02:00:00;1,8869595964376271;107,87234881563519;5,668109588926148;207,74765466090156;78,35792693746332;15,790038416420357;60,35090146602521;0,3470812156806125
2005-01-27;03:00:00;2,0406514525273307;-200,0;5,085318254648991;193,2125691539651;74,69992998622806;14,764766677454519;59,3134645027638;0,3038490956323903
2005-01-27;04:00:00;1,859654117542681;121,46113380174671;5,288753305286533;193,9540239324795;62,865641487331004;15,249466503314169;58,3899793622718;0,29160846732598117
2005-01-27;05:00:00;2,0263949276874826;105,6219769358718;4,419349390324436;210,28775916054244;54,09806338153789;14,26304609481996;59,820697680233934;0,27821880343026734
2005-01-27;06:00:00;1,7280539759870317;129,09707275921767;5,081999944731082;196,8005806202352;78,48820365919153;14,661098716664833;56,92297330474522;0,26325113327551264
2005-01-27;07:00:00;1,932125461152382;119,26560602340379;5,101454220491441;243,91228947808054;59,085122492728665;15,469391278761766;62,32683156926226;0,3007651956351939
2005-01-27;08:00:00;1,726109640452817;115,72355134626947;5,6969674832688675;208,90664314295324;-200,0;14,284642769648439;58,55000890697578;0,2860567467593492
2005-01-27;09:00:00;2,062477568640801;135,1251950217775;4,8533838018943785;231,81573794305808;72,428195552706;15,17166885693917;61,5278797779908;0,3309355798071051
2005-01-27;10:00:00;2,036932552851527;94,95377829832388;5,592294223637299;198,94446910974375;69,26194684580022;14,358420327544081;63,48386169158799;0,3165475089639747
2005-01-27;11:00:00;2,145855696483868;125,71313404513523;5,021062923472941;180,4856193700062;74,65442094118222;14,343599151287837;62,1678564135461;0,2909120302114612
2005-01-27;12:00:00;1,9203283243170897;130,52987053369833;5,13187689904198;184,16587367556565;67,82092123235135;15,206613622395714;60,32471039558039;0,2965653961168221
2005-01-27;13:00:00;2,0340313722053973;132,12659777250337;4,8815567767345245;189,05035102812042;79,92797009746884;14,892880667744278;60,52435163778039;0,28127763183659377
2005-01-27;14:00:00;2,190302513462054;101,0997474995708;4,813707766869029;187,9509941254418;74,81215360293969;13,791219537405741;62,653177525719414;0,30325014191826416
2005-01-27;15:00:00;2,0711098344608785;133,01348802308564;5,152353076469391;187,22186906368532;61,67098462375486;14,754498252540193;63,06655749385238;0,30945938896810005
2005-01-27;16:00:00;1,807904631561687;105,32583311688842;4,735200700204275;198,1987146447458;73,81562232114321;14,769361124604718;59,20903463730998;0,27792065150685935
