CO(GT),NO2(GT),NOx(GT),C6H6(GT),T,RH,AH,hour,day_of_week,month,is_weekend
2.584394111693132,96.56352238818528,243.26908933963813,6.733935910169904,25.23487738541581,44.02013621158751,0.3652793474608961,0.0,3.0,6.5,0
2.7246442709299963,96.29075559912872,202.4255622745096,6.673606195714455,24.518107670416256,43.64534084437099,0.3683157414909054,0.0,3.0,6.5,0
2.309469055923365,80.96559336411758,202.55670067814623,5.5817771260658695,25.000361615696058,48.24936717979209,0.4133461472075704,0.0,3.0,6.5,0
2.186695204385568,83.85784392034564,252.20252596899695,6.622206855309213,23.67183523484664,44.83522933048377,0.3629725975149175,0.0,3.0,6.5,0
2.542705220098318,84.83943059302015,270.16803274305613,6.940590762450574,24.42960645371145,46.28092705388194,0.3972555471053685,0.0,3.0,6.5,0
2.119779184728245,76.04244927137927,223.48854339828455,7.205303501711294,24.48814422679771,42.62208665690304,0.3317532470814656,0.0,3.0,6.5,0
2.2118016822964157,106.97364067318244,227.9543425367829,7.119589229388313,23.629864549393147,46.98868416170996,0.3677046765563231,0.0,3.0,6.5,0
2.2991695411634567,97.79491437976324,260.95050357702365,6.8446525931322695,24.417297158215263,45.92887488290719,0.3654606184581517,0.0,3.0,6.5,0
2.474577815037683,71.96393557440187,243.69116603036548,7.4262384634134575,23.815370238100805,48.319854505520006,0.3911651358979153,0.0,3.0,6.5,0
2.3131433352562505,80.02139429516839,222.70597874623925,6.793000332630626,23.17303221022956,43.34824025425088,0.3307810433118889,0.0,3.0,6.5,0
2.7513889910127567,99.04844843402512,258.4977713956703,6.174712523605419,23.952694010556712,47.148709541207445,0.3739015457284436,0.0,3.0,6.5,0
2.2278064922567107,84.71420093231418,234.0939262197859,6.727136460754924,23.000614759924314,47.09505573078591,0.3587568596211992,0.0,3.0,6.5,0
2.4478720779535563,75.90262015618464,226.3119569080377,6.787632583089831,23.249195464628382,49.75639661920115,0.4042165195515132,0.0,3.0,6.5,0
2.5889025717429948,85.11083015941443,239.58887779167912,6.681773608370482,23.51308288952272,50.034582744535456,0.4093421468593675,0.0,3.0,6.5,0
2.211778844996222,82.81980753962387,249.75772790914127,6.897720543954923,18.132802715493398,47.04389800587298,0.3786943166947768,0.0,3.0,6.5,0
2.499670666437128,87.98144314249406,241.1790767021974,6.1697548278302925,24.59077388777542,46.2743549849231,0.3733655921254917,0.0,3.0,6.5,0
2.6752684347323865,107.47501424001148,248.71702511301405,6.68344144651386,23.4641575124057,51.290713477015686,0.4094140154762472,0.0,3.0,6.5,0
2.306338784792811,81.71960099407193,227.8207224465376,6.262573061550739,23.93918990652517,46.89064020917571,0.3512458353285339,0.0,3.0,6.5,0
2.232495905253037,76.07092438810771,211.6728138535369,6.926157644781073,23.93627434645933,45.46929683360152,0.3462136287491448,0.0,3.0,6.5,0
2.3984567593596333,90.38814791348756,220.13183145506696,6.823471263366844,24.41626309769108,45.424696614644304,0.381294829357414,0.0,3.0,6.5,0
2.281016903620911,75.26514028670942,231.9789634482414,5.5817771260658695,24.31428256290149,42.02849995349656,0.3305332373132873,0.0,3.0,6.5,0
2.119779184728245,88.82042942140048,247.6533586368542,6.6091755863615225,23.849602165441,47.55305010868108,0.378329796633389,0.0,3.0,6.5,0
2.919158182722516,76.51063665605787,246.73983913450328,6.478847141172279,23.57883142265368,49.538532233997934,0.3968867645407395,0.0,3.0,6.5,0
2.425802041060788,71.90328246699801,258.9274257408792,6.408081901495342,23.75821611366186,46.171263686826215,0.3711008293197415,0.0,3.0,6.5,0
2.4373650272109098,87.37467254881884,249.37039231458868,6.592764939921907,23.58103554884599,45.42335174378341,0.3523969230558174,0.0,3.0,6.5,0
2.575950386157153,89.83889165902981,217.6809570967869,6.482345897428028,24.882304217835586,49.731807687719936,0.3979601483121951,0.0,3.0,6.5,0
2.450859460917858,95.43414710797184,234.05945332642003,6.460464492539378,22.990775765373517,48.300913248136816,0.3742251869082374,0.0,3.0,6.5,0
2.5106710144303315,97.58743266864148,243.1434585025528,6.704064696607177,24.2573777398006,45.470371029759264,0.3705941453133399,0.0,3.0,6.5,0
2.578695220963207,93.35480251339114,218.850290431484,6.945011232421729,24.237751825111435,44.69024024891592,0.3622547096862873,0.0,3.0,6.5,0
2.3838546300969674,92.9702091159154,224.6672348058308,7.285298132587248,23.682895157039773,45.86802364227213,0.3825278465345644,0.0,3.0,6.5,0
2.768034508452691,90.30014943554744,215.06749739018272,6.961870977148778,24.02838674142896,48.2838431481595,0.3904262013348821,0.0,3.0,6.5,0
2.460210308069728,76.17206332450232,231.69748917463983,6.442472635276346,22.43945925407957,43.70836246750467,0.3304133782073798,0.0,3.0,6.5,0
2.473523348213116,77.83615345209739,248.18005188653476,6.397328936125161,22.013669153385592,47.86026242885035,0.3409893349315803,0.0,3.0,6.5,0
2.9200081201561447,90.822682768666,220.39421864195765,6.3926424845767365,22.635643199675425,48.11865194253805,0.3564754377709826,0.0,3.0,6.5,0
2.509707898983184,82.21627198353664,223.4870949509342,6.395038736179349,23.512104272104292,49.871611573377,0.4011558520828384,0.0,3.0,6.5,0
2.4190778308524283,77.71572449829142,224.16636787278455,6.502654804432848,22.34162341176429,51.358284800687166,0.33054373704971085,0.0,3.0,6.5,0
2.4130360789377483,71.08350605812646,230.13585357306565,7.297946187981583,22.829594609770798,50.66562935919325,0.3758390258552131,0.0,3.0,6.5,0
2.489723697548166,82.35646089776988,221.67385898649903,6.466284755821032,22.412675243396976,43.71893138643037,0.323034785709246,0.0,3.0,6.5,0
2.498925783192336,97.58743266864148,214.71442229074276,6.6272675200455415,23.280977585243804,46.71066806206781,0.3717816715186843,0.0,3.0,6.5,0
2.119779184728245,90.0301264765751,237.91739447437405,6.6077897515871085,23.43811877222892,46.51797601558602,0.3485200891485107,0.0,3.0,6.5,0
2.5773986355425955,91.66006882971496,230.0101143979415,6.165804018096627,22.80827087092177,46.46682240249076,0.3586656244952492,0.0,3.0,6.5,0
2.61938088206188,71.477101817286,225.23797989980304,6.586981219043148,22.982704312052867,47.20656407904543,0.3662485236055387,0.0,3.0,6.5,0
2.555220846235285,97.25931642647956,214.7970843659063,6.626751611315151,18.132802715493398,49.05965983442274,0.37719927948903,0.0,3.0,6.5,0
2.1614512344302685,91.40900682589464,229.56438469670587,7.391572581985822,23.527785511911585,48.62305522875389,0.3919030820371346,0.0,3.0,6.5,0
2.455665129290898,62.60711961058216,211.6728138535369,6.590588989153154,23.19800441090765,47.77387579005288,0.3664110072620051,0.0,3.0,6.5,0
2.503237606993665,95.18267569373069,222.7836285655882,6.959680395651088,22.67428521401272,47.41141924442467,0.3449702254471949,0.0,3.0,6.5,0
2.425202574090567,80.33030593938237,261.08541236656544,6.90771876556197,23.98305003666114,51.69077369416179,0.4086265162625207,0.0,3.0,6.5,0
2.322886263450302,66.12127765121345,208.32046665860724,7.233741072813731,22.85279366153541,45.634949095529336,0.3499670058048035,0.0,3.0,6.5,0
2.660910998669769,78.7356637212505,218.344625075524,6.718290287341155,23.50358096953625,42.72782276813055,0.3134255569301345,0.0,3.0,6.5,0
1.9738567045271969,92.8424008939783,232.14020223285291,6.646727852566027,23.705087737129308,49.13210106182613,0.3869225643047984,0.0,3.0,6.5,0
2.589938895154339,83.93048279093635,241.3474401740449,6.678644877816764,22.201118322803023,47.22099681637437,0.3410219556968428,0.0,3.0,6.5,0
2.5497895790308127,79.45055209399638,230.69638911339015,6.778455645341554,23.229824005124154,45.70971054829276,0.3800646091701757,0.0,3.0,6.5,0
2.1994866209636803,74.81563549669477,256.33597498739454,7.005302750625496,23.38739199304534,48.7235789099168,0.3807216812088853,0.0,3.0,6.5,0
2.14490708940378,87.3020325932181,241.38567803510475,6.434707305471973,22.547872972282025,47.42165391119258,0.3517547774813125,0.0,3.0,6.5,0
2.117954069449069,81.46528961465238,211.6728138535369,6.258340255335959,18.132802715493398,55.410905701381054,0.3586968748013292,0.0,3.0,6.5,0
2.2260574395003463,90.27536210373604,208.90184095388733,6.476222143483281,21.526515368183464,46.959895960247074,0.3431432119728964,0.0,3.0,6.5,0
2.3639354957401344,75.98390191058698,207.8779521180145,6.059471732946944,21.883213275287336,50.30114792792734,0.3565979153691777,0.0,3.0,6.5,0
2.7485479042145684,79.16323605182552,199.90245642264625,6.018188086693026,22.453979564393503,50.40840595261036,0.3480422688059154,0.0,3.0,6.5,0
2.119779184728245,91.25701545640338,212.98014594609447,5.5817771260658695,22.9084423271062,50.16660051906905,0.3660032500700115,0.0,3.0,6.5,0
2.5075131663564023,57.58154127255,229.2102956399441,5.967172515471454,22.09592087313782,50.72383136887765,0.3673297309214138,0.0,3.0,6.5,0
2.315129164429082,68.46649268584453,231.82468722067568,6.343197960069938,22.192085967925507,51.045417681430266,0.3775139783344691,0.0,3.0,6.5,0
2.211152408738079,80.08359570600763,248.84950708951493,6.023375419380607,21.95398535735625,51.81849639524549,0.3822084842579379,0.0,3.0,6.5,0
2.3264275737954634,90.86680250425412,237.3397008796388,6.143596007506241,21.994273152867358,49.46995056136956,0.358583489089285,0.0,3.0,6.5,0
2.103774741067729,74.16560385544038,220.21224407634733,6.536241572298598,22.21043914994161,47.31109904131902,0.3404747795974461,0.0,3.0,6.5,0
2.514755283266882,65.84955012765184,230.298393625312,6.492086845671334,22.79280963921184,50.84560962629383,0.3935376548764272,0.0,3.0,6.5,0
2.1554902947656225,97.58743266864148,248.50026386700924,5.770826554653043,21.54166301707565,47.17975701519445,0.3258331497612471,0.0,3.0,6.5,0
2.314635750344623,84.01665726481168,212.6941880727941,6.753514063393465,21.909130491253567,50.81385611157842,0.3746432809332446,0.0,3.0,6.5,0
2.4079994518269645,103.74664778005304,230.48980452304812,6.633764409652517,22.641690573686763,48.39283311848552,0.3573526725301688,0.0,3.0,6.5,0
2.094669411805529,85.64653268149436,220.12553209030372,6.43229734845344,21.674659427514285,50.65822290121164,0.3586874946010756,0.0,3.0,6.5,0
1.8984597251112236,97.58743266864148,271.49636265708386,6.16932583687971,23.00574212621456,47.80759147561554,0.382465506031486,0.0,3.0,6.5,0
2.410105571769171,74.76575694915397,242.11854616733248,6.4129351330442725,21.3813250840454,48.34317573123118,0.3471062397725035,0.0,3.0,6.5,0
2.3292446719830604,66.87246523637509,258.4987986243826,6.178694258857876,22.261976927139152,50.40921556978418,0.3728462082894834,0.0,3.0,6.5,0
2.1727500862366758,94.50954338399195,235.12209356169635,6.797378083301941,22.19088434407208,55.410905701381054,0.3656964082642941,0.0,3.0,6.5,0
2.4422346233293464,87.21099786335094,249.8332994566942,6.726488863878069,22.12747918236825,47.50816885170892,0.3451541409534965,0.0,3.0,6.5,0
2.623284393468744,100.26111864082156,214.64332027458428,6.198132814142098,22.8004639912856,50.56062459811235,0.390945398968817,0.0,3.0,6.5,0
2.289932594393248,79.82358366993894,208.8955270802195,5.963484721054556,21.775507705252107,49.99016320108088,0.3566436366822257,0.0,3.0,6.5,0
2.7785321512115564,83.1222535295649,230.502094054534,6.221730850127512,22.27326812908849,46.217147957193234,0.338030779377434,0.0,3.0,6.5,0
2.2335958309896413,76.7561961332184,219.3661800925304,6.169053912209905,22.67118040127365,46.12619203759616,0.346885630818096,0.0,3.0,6.5,0
2.365586814448917,76.8931127213991,231.13609555694055,6.31614627434885,21.63581560939245,50.21960729901468,0.3682074431244474,0.0,3.0,6.5,0
2.119779184728245,74.80746713990034,225.11049201710492,5.83848381821167,21.09855528966372,47.2094311336808,0.3339045620131249,0.0,3.0,6.5,0
2.2089993601566844,74.94492362307062,235.49046533371052,6.565614515948313,20.872678127972463,50.62611975833504,0.3645200854878178,0.0,3.0,6.5,0
2.7008760550163826,78.47222542224404,228.2631092883624,5.601959663536087,21.86641759869596,51.23551539005646,0.3870470265222029,0.0,3.0,6.5,0
2.186615663055319,70.79944463407818,207.4072460505113,6.63669898784428,20.581125463269355,48.91085870077319,0.3309184337105,0.0,3.0,6.5,0
2.3104907610362644,63.612122534201184,255.32408228822945,6.6050861080777405,21.89281170268074,50.162294363089686,0.3665081586198693,0.0,3.0,6.5,0
2.119779184728245,84.50593072217262,224.18794635134327,6.523199461143332,18.132802715493398,50.34045492497446,0.3376477313643345,0.0,3.0,6.5,0
2.261322277975496,61.76128785601109,211.6728138535369,6.170012146330977,21.01568088360364,51.3907127714976,0.3567022049238749,0.0,3.0,6.5,0
2.1994592049823627,72.33225428360825,230.24229752567368,5.979682884168528,21.42012901623893,54.593430437055616,0.3857210032129726,0.0,3.0,6.5,0
2.2199523139555914,61.55644814439852,223.00016551311268,5.993053624063829,20.35159070327266,51.63951162562829,0.3619092146035665,0.0,3.0,6.5,0
2.101004991228724,89.53224859698838,223.5654224820272,5.544731311955954,20.933081648358563,52.9268929634093,0.3580216111752836,0.0,3.0,6.5,0
2.241105640025635,77.85819278173061,221.51134273131817,6.709491659553512,20.956464613416458,50.608007963729975,0.3560477668082362,0.0,3.0,6.5,0
2.249302005988189,82.06993974993279,227.9807992509594,5.918621442770446,21.229594123766653,49.721037629916296,0.3372706640970961,0.0,3.0,6.5,0
2.330437812432297,97.58743266864148,199.76157195466484,6.665966909275573,21.586275822568982,46.36853724896916,0.3396697434304646,0.0,3.0,6.5,0
2.412843664259101,69.6581227994125,246.3830745841533,6.15331311765458,22.163924153718263,49.61194765802215,0.377538319470899,0.0,3.0,6.5,0
2.211804979020533,85.94450786666945,209.86898282497992,6.104639239507786,21.538345287924557,52.59446841065051,0.3780775933513574,0.0,3.0,6.5,0
2.5683497213054194,74.01524554047744,232.3391289698326,6.839514018307297,21.79294531388112,48.48420161354897,0.3586500753312468,0.0,3.0,6.5,0
2.257416904247789,91.3755923362571,226.6588687707901,5.783478666542217,21.525927499911223,49.48503725358572,0.3541944908442487,0.0,3.0,6.5,0
2.094864347867781,79.11171369825992,214.3752879936801,6.363736119637189,21.23588279572226,48.64791765638194,0.343504622543095,0.0,3.0,6.5,0
2.424134653585383,78.81708344888087,216.60051183204016,6.360503103121518,22.16241218624281,51.34296780820096,0.3646324675256241,0.0,3.0,6.5,0
2.4237392860207443,60.05418318335373,233.0303713784914,6.048969650607698,21.73096334143094,52.25548474202101,0.366431664068072,0.0,3.0,6.5,0
2.071958819590322,80.85261670306451,216.6933546686404,6.6275869613927725,21.01219373488968,47.96629567279801,0.3312135642467,0.0,3.0,6.5,0
2.1968364075019124,81.35329942373333,226.82711813654805,6.277066277157266,21.62388164626529,52.45346536546488,0.3829940585465447,0.0,3.0,6.5,0
2.6012533717977107,68.21730348866916,229.06522817505515,6.267904286598828,21.096456138947342,51.58969601919234,0.3730340517118017,0.0,3.0,6.5,0
2.0823945096191334,67.3070202287451,231.43490096084275,5.974531084020171,21.60472507087642,51.18398694148207,0.352648378029897,0.0,3.0,6.5,0
1.9451949029796405,85.11938816888463,203.61624866509655,6.002622529302287,20.33388902426837,53.9513982666088,0.3601808405843236,0.0,3.0,6.5,0
2.1968024381031865,74.12042230595792,219.8074851357641,5.601479858227147,19.65261870925846,54.77385198891024,0.3562600604957702,0.0,3.0,6.5,0
2.337279423961589,64.0211370585921,193.1654235210768,6.444784905352891,20.29533306242019,52.37399017812672,0.3588462917712857,0.0,3.0,6.5,0
2.312564051908045,65.1495691828169,225.30615518785265,5.5817771260658695,20.155633221117245,53.75302888667156,0.3696670925041001,0.0,3.0,6.5,0
2.180568414103399,74.92271105954799,233.1135631745172,5.751615535781441,20.06781097123692,51.493181186470245,0.3290338193689503,0.0,3.0,6.5,0
1.933802655666679,85.44852971130332,220.48118519250164,6.0721886086795305,19.8725932897085,53.55814758722299,0.3373430380242646,0.0,3.0,6.5,0
2.3134800803751743,64.3327305511192,226.1376607801662,5.4433353928069845,19.97222374075076,55.541628424390126,0.3889816665550674,0.0,3.0,6.5,0
2.0480363506290216,56.00080347558111,220.4017139131942,5.590377792491059,19.96170914078263,51.959961908953,0.3557135247574417,0.0,3.0,6.5,0
2.1550089500547505,64.32923237081881,247.18013285124772,5.923650751885295,19.042001736391896,55.602708662676896,0.3644835505164497,0.0,3.0,6.5,0
2.070085409926909,86.90207907374479,215.4407521298194,5.5817771260658695,19.86037309980072,48.87199675729832,0.3369907773436325,0.0,3.0,6.5,0
2.303423377055173,71.25384844249149,206.75802139500337,5.942770301393932,19.41537517764312,52.04681742627323,0.3536606579882383,0.0,3.0,6.5,0
2.339091332520549,64.8496987618152,224.02346871320893,6.097683027182952,20.63046953877475,51.73136039416482,0.3548000683047961,0.0,3.0,6.5,0
2.5242546244878223,84.67872326878846,259.9652748383187,6.050365906827133,20.61468366046531,52.37764941620531,0.3585935130439144,0.0,3.0,6.5,0
2.304763123545367,66.35565429817983,215.20685389506613,6.220333133977023,20.24293436385961,54.71585644446324,0.3775956035200055,0.0,3.0,6.5,0
2.0777422696526022,76.63861129133078,247.7082175445595,6.058662585357057,20.45358627410781,46.76835894487296,0.332910442483345,0.0,3.0,6.5,0
2.4645184314706388,75.02120430974293,240.4047890880575,5.8925443777307125,20.521168507862235,52.67534095072515,0.3612208310350102,0.0,3.0,6.5,0
2.3810075664955965,70.8165116721333,225.1326043432412,5.584256798626655,18.132802715493398,54.4169355171473,0.3556575002981843,0.0,3.0,6.5,0
2.4760954293611643,63.09369419712896,226.76995516570116,5.8129414325983895,20.667458788376567,49.97035038069726,0.3495569671964643,0.0,3.0,6.5,0
2.5594696893378,65.16667483047834,260.78452596252373,6.149919028427864,20.33942647228937,50.03153875835288,0.3291683705692827,0.0,3.0,6.5,0
2.688006058667129,81.762792921788,225.8917063461669,5.78957325679552,19.708427568305503,55.660118729351154,0.3732389621886534,0.0,3.0,6.5,0
2.4612899409700857,60.745692416537054,206.8002402468415,5.829165806014373,21.164865159241185,51.44993978740367,0.3595657700204303,0.0,3.0,6.5,0
2.135465263285775,78.56083597039316,256.4072040372735,6.068891448676942,20.033594006852667,50.79285909955919,0.3298654092173772,0.0,3.0,6.5,0
2.313441448638104,93.4225210617484,228.2473596111933,5.699187278431377,19.654293268334573,50.68185213205769,0.3219946413092278,0.0,3.0,6.5,0
2.37025313472,83.50311984848895,227.155970123262,6.2086765541604745,20.674623789452223,50.47948927527503,0.3477314107149591,0.0,3.0,6.5,0
2.3476823155642794,57.33207632440671,218.16313458998883,5.816807397161773,19.816214134085588,57.11519615903962,0.3731302876452627,0.0,3.0,6.5,0
2.0317870240564537,66.61732134734424,210.58368041433005,5.5817771260658695,18.61542784622033,55.410905701381054,0.3620728050241239,0.0,3.0,6.5,0
2.3380712618222543,70.79292105878312,218.2874495673356,5.388684499663458,18.76424578305124,56.26713369608859,0.3487314163423611,0.0,3.0,6.5,0
2.156233520836743,85.20582280510652,205.19549790513048,5.264176390566028,19.257930471242634,56.05266050526417,0.3537148747720767,0.0,3.0,6.5,0
2.443261033350204,80.3343432575206,202.3792791479672,6.445741579746274,18.59867013550053,53.63204606492993,0.3282588053075074,0.0,3.0,6.5,0
2.051229518044012,71.74032642638535,205.43138183153155,5.69989045914039,19.284799837650453,52.8272957950472,0.3327493259592088,0.0,3.0,6.5,0
2.119779184728245,78.84000467726713,220.241613871766,5.5817771260658695,18.270626062267063,55.39521148666656,0.3277008088355108,0.0,3.0,6.5,0
2.383987421526412,77.99741846195694,198.86600901113363,5.596018574870481,19.45283280427717,54.7464489616503,0.3625581226180502,0.0,3.0,6.5,0
2.4502763087792165,75.59240472800111,217.01389515143768,5.81461759386026,19.43449461127745,52.492891015223655,0.3468965124575195,0.0,3.0,6.5,0
1.927896314025772,67.2604290015306,224.5774821270319,5.755021484658121,18.66341187990157,55.410905701381054,0.3234530474262702,0.0,3.0,6.5,0
2.210375516866372,65.79153017714933,238.3967563418376,5.595148971441606,18.761454649684485,52.134527683581446,0.3391360326188575,0.0,3.0,6.5,0
2.198560377852678,76.15252205044379,203.7797886708587,5.925582757531715,18.2307534419268,54.55585811201923,0.3277539096362052,0.0,3.0,6.5,0
2.460913064657429,72.57727592863506,230.81717094047,6.485031860085176,18.708606312579573,54.53021753128967,0.3469110402811526,0.0,3.0,6.5,0
1.5119218760189772,97.58743266864148,229.2673681433833,6.181918813999033,19.53053236183109,52.682270409454624,0.3376301608294957,0.0,3.0,6.5,0
1.941582371640053,81.28056350757106,208.5367303964137,5.912450693668896,19.03817359155063,53.87147481880111,0.3305542367861344,0.0,3.0,6.5,0
2.198704795656629,82.57800185801736,211.96450165366645,6.037681360607148,19.21552054735008,54.43363975640041,0.3567146566632052,0.0,3.0,6.5,0
1.6790644283682057,75.09816492220745,219.81896393568772,5.649568831653524,19.13555757294126,56.98101041001217,0.3731356742327414,0.0,3.0,6.5,0
2.24663276244088,73.96490979105353,207.33345461762332,6.089953176749385,19.648959685283824,51.96135543222719,0.3482224004447435,0.0,3.0,6.5,0
2.1245461367438825,77.51202763586213,214.25781082058435,5.99089377444571,19.31832113135367,54.60279970156972,0.3483721017011092,0.0,3.0,6.5,0
2.50659241155297,71.17664050171753,207.88286760677045,6.004486359534616,19.138684164550725,53.307847025685085,0.3425882195724076,0.0,3.0,6.5,0
2.4139289992566626,80.02972985658785,218.55927655214617,5.810101355611442,19.514624117610584,54.311760592497016,0.3734687186403506,0.0,3.0,6.5,0
2.0880448759288286,82.94062226862232,225.3596006666199,6.415363150285331,19.814359277324577,53.53630519184913,0.347838358511995,0.0,3.0,6.5,0
2.2455427054833814,87.50142123534272,211.6728138535369,6.261726793761422,20.25075017736995,51.79825391185707,0.3413536777782722,0.0,3.0,6.5,0
2.3929945680788816,71.9560409233425,238.01990094317645,5.888789176855829,20.562094771948395,54.04317105376667,0.3769329983662869,0.0,3.0,6.5,0
2.237812074508411,58.56836757217762,212.7811856798608,5.603258322155186,17.838054803002667,54.45666751656756,0.3129562315965649,0.0,3.0,6.5,0
2.0275402074704223,77.15508100009278,203.60626914493284,5.401172833513437,17.867437372106593,56.70650839531,0.3321879738936388,0.0,3.0,6.5,0
2.237082786204072,64.9372282263153,205.39235264101535,5.505369025162058,17.673821683165933,54.91790837853923,0.3202861559567406,0.0,3.0,6.5,0
2.0350966517135043,75.05002523018591,203.61803852896145,5.309917096194506,17.498753035650445,57.91484943959544,0.3207511513094142,0.0,3.0,6.5,0
1.878471484913269,59.630005152202514,207.29148418237855,5.442915744471656,17.772225022070177,55.519270752548586,0.3399734030276289,0.0,3.0,6.5,0
2.1238188850293462,89.8048801701204,238.125824441846,5.682495412019865,18.012399700758987,53.91022902205368,0.3381516125050531,0.0,3.0,6.5,0
2.2670553391830537,77.29420532415405,183.01573081080784,5.592136312196372,18.4321954644924,58.15304286062934,0.3679915585575039,0.0,3.0,6.5,0
1.9253163762834629,66.67463062777803,203.4091772041683,6.175786447456241,16.936428213907867,54.123868046162606,0.3091550905984217,0.0,3.0,6.5,0
2.152695332121524,83.62287120655964,231.67072471908543,5.677704934939187,17.930853054275325,53.55688422850645,0.3331434403980751,0.0,3.0,6.5,0
2.326529147007348,79.40434722635113,198.63782623128947,5.145822538158463,18.653527015692188,54.07287435298167,0.3242631164852382,0.0,3.0,6.5,0
2.3901805518986032,56.44267290466077,191.96756380946945,5.77020183921793,18.103990017458305,56.53341255798219,0.3340353015000846,0.0,3.0,6.5,0
2.1701554490002857,71.95532827466536,229.05732106701285,5.553818955070367,17.135610908703466,53.586191619533885,0.2826556441655627,0.0,3.0,6.5,0
2.091411813002919,72.26898989284766,210.26868826599684,5.472447985527646,18.344560426262127,55.973806690095536,0.3444043353383738,0.0,3.0,6.5,0
2.051983335662908,69.46880992421933,227.3379261757011,5.531417362035178,18.614045490064832,50.14767742816587,0.2965769962298289,0.0,3.0,6.5,0
1.9328759200406,76.29777112133526,218.55038630477327,5.534234622118629,18.48049771068068,58.26325652824843,0.3604711322930249,0.0,3.0,6.5,0
2.0655483141784483,79.68278306568043,220.10697628459292,5.796193108161737,18.833776266462987,53.23950298039867,0.3285007532577766,0.0,3.0,6.5,0
2.010361266636786,85.33184877002714,246.49026199373495,5.490659981715182,18.374391282340326,53.12988735065145,0.3180372112531318,0.0,3.0,6.5,0
2.031588292233645,66.25010261341063,218.19513550856848,5.5189188619604295,19.010139177987444,55.34256717892402,0.3541622064506183,0.0,3.0,6.5,0
1.8859439482922844,69.43940997026374,230.62975297981177,5.233685487401806,18.10630715857231,51.27020685209976,0.3013722512661743,0.0,3.0,6.5,0
2.356316636944439,82.84710571348691,230.4828151234155,5.788936160745604,18.767970047325093,54.39359923850475,0.3606231269125693,0.0,3.0,6.5,0
1.8827121209039657,70.20941560077561,223.32789516389627,5.461516485223653,18.086021025175874,55.410905701381054,0.3420090083630299,0.0,3.0,6.5,0
2.0231344955917465,70.0863793325486,257.1207367798221,5.829738022596693,18.142335226582254,53.444209384342045,0.3148112896886599,0.0,3.0,6.5,0
2.044828213264076,86.23116888181929,219.30003579979308,5.581243845266614,18.132802715493398,52.95068578039567,0.3304727346118135,0.0,3.0,6.5,0
1.6794775148375662,63.20700549914075,212.6149732129776,5.311084924656472,18.73826490848447,54.98286168461413,0.3358629768428838,0.0,3.0,6.5,0
1.7365379619879826,67.24591317950771,203.77104318914988,5.871666590674555,17.02458782538873,57.03297392139412,0.32799404451468,0.0,3.0,6.5,0
2.139135091377719,68.14166839766256,210.1242607814753,5.252118909257404,16.357413483640503,57.2051375958927,0.33054373704971085,0.0,3.0,6.5,0
2.0600690527534624,68.35380759975489,206.6007922722393,5.115588614146505,16.509422908537687,55.44641092307924,0.3056600577320498,0.0,3.0,6.5,0
2.0246676648632977,74.82262452250598,211.6728138535369,5.21931897953837,17.138905008551575,54.52495786975268,0.3148097510112861,0.0,3.0,6.5,0
2.095775386591492,63.63294549266262,244.85474886626167,4.717581839646964,16.964241441320848,55.6509120191412,0.3242003765222074,0.0,3.0,6.5,0
1.920270476722607,64.67930677607407,183.8723305645284,5.643417470009634,16.635239640838265,55.92831751841835,0.2830998688879927,0.0,3.0,6.5,0
2.2687637928979525,66.47756959254583,218.672196398757,5.187805921330746,15.86065664897267,56.668257906254176,0.2954102846909516,0.0,3.0,6.5,0
1.8002705009357338,53.81419897505775,208.74778218513276,5.562856235296381,16.627254728126484,58.00776567539147,0.3236427443402194,0.0,3.0,6.5,0
2.116651030942032,64.96410973434219,217.62136740327423,4.603000289582312,18.046694850678865,54.8570027564174,0.320641602455832,0.0,3.0,6.5,0
2.1184226339989585,75.76963442448972,228.6482577207388,5.603767876885939,17.019036359085415,57.28522013468383,0.3061744177037858,0.0,3.0,6.5,0
2.119779184728245,69.71111450983257,222.8143535903347,5.448885431720263,16.209528698550912,57.476836225021394,0.3009681698842951,0.0,3.0,6.5,0
1.8083874762643035,59.11085000195021,219.9541834551241,5.643352112216945,16.736829622607168,58.77469314013797,0.3323873305188925,0.0,3.0,6.5,0
2.241062333266249,60.07308555277979,180.13821956659072,5.688073665067587,15.962288231424266,55.721398054319415,0.3058528030287559,0.0,3.0,6.5,0
1.8534281711116565,87.03369015321287,214.19858664408065,5.574348073308385,16.921576367646974,54.71042655186613,0.2936606423331248,0.0,3.0,6.5,0
2.1252041256811363,72.2353726522565,222.39373377271573,4.913967809170782,17.704926782036686,57.41359431108396,0.3360939767643784,0.0,3.0,6.5,0
2.2000028386918067,67.82260443626069,191.13225716722064,5.1161442519558,17.00730938705679,56.789318239046914,0.3092699629338913,0.0,3.0,6.5,0
2.1382526777554416,80.1169439012667,207.808422323471,5.464872955646577,17.057748154308303,55.45385366886816,0.311860798692406,0.0,3.0,6.5,0
2.013532417934311,60.62257900483276,198.8019786097768,5.160308606801279,17.186171770512043,55.32816487241982,0.3181439182205738,0.0,3.0,6.5,0
2.579744500876181,77.87566919058716,228.87396968940809,5.693928237262572,16.822992157197497,56.79523721713219,0.306876973880164,0.0,3.0,6.5,0
2.1019377781401247,82.45619113340318,214.6144727844836,5.14157558566122,17.354910507744403,57.21691040302315,0.335359287637213,0.0,3.0,6.5,0
